id,host_id,neighbourhood,neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,bedrooms,review_scores_rating
12713550,69121267,Puna,Hawaii,Entire home/apt,215,2,8,2,4.76
12714454,56291817,North Kona,Hawaii,Entire home/apt,140,2,37,1,4.78
12715070,24277987,Primary Urban Center,Honolulu,Entire home/apt,105,30,3,1,4.82
12730370,67947912,Koolauloa,Honolulu,Entire home/apt,1667,1,9,3,4.71
12736744,31242763,Lahaina,Maui,Entire home/apt,325,1,20,1,4.76
12740325,29760962,Koolaupoko,Honolulu,Entire home/apt,550,30,2,2,5
12740427,69245835,Koolaupoko,Honolulu,Entire home/apt,825,30,1,3,4.93
12741438,69245835,Koolaupoko,Honolulu,Entire home/apt,155,29,12,1,4.77
12761642,69410034,Primary Urban Center,Honolulu,Private room,69,1,0,1,4.79
12761650,36133410,Lahaina,Maui,Entire home/apt,556,7,0,NA,5
12762350,36133410,Lahaina,Maui,Entire home/apt,1181,7,0,2,5
12762353,36133410,Lahaina,Maui,Entire home/apt,1398,7,0,2,5
12762359,36133410,Lahaina,Maui,Entire home/apt,970,7,0,1,5
12762365,36133410,Lahaina,Maui,Entire home/apt,699,7,0,NA,NA
12762368,36133410,Lahaina,Maui,Entire home/apt,628,7,0,NA,5
12763978,43793840,Primary Urban Center,Honolulu,Entire home/apt,121,2,11,NA,4.59
12764514,47143366,Kihei-Makena,Maui,Entire home/apt,216,7,3,1,5
12766096,108776,North Kona,Hawaii,Entire home/apt,142,5,2,2,4.61
12777020,67947912,Koolauloa,Honolulu,Entire home/apt,1486,1,6,3,4.9
12782620,69552498,Primary Urban Center,Honolulu,Entire home/apt,750,3,8,2,5
12782628,69552498,Primary Urban Center,Honolulu,Entire home/apt,255,30,0,2,4.87
12782629,69552498,Primary Urban Center,Honolulu,Entire home/apt,128,30,0,NA,NA
12782630,69552498,Primary Urban Center,Honolulu,Entire home/apt,166,3,2,NA,4.72
12782634,69552498,Primary Urban Center,Honolulu,Entire home/apt,146,3,4,1,4.6
12782636,69552498,Primary Urban Center,Honolulu,Entire home/apt,416,3,5,2,4.91
12782638,69552498,Primary Urban Center,Honolulu,Entire home/apt,337,3,7,2,5
12782641,69552498,Primary Urban Center,Honolulu,Entire home/apt,371,3,2,2,4.86
12782643,69552498,Primary Urban Center,Honolulu,Entire home/apt,431,3,4,2,5
12782648,69552498,Primary Urban Center,Honolulu,Entire home/apt,448,2,19,3,4.84
12782654,69552498,Primary Urban Center,Honolulu,Entire home/apt,348,3,3,2,4.69
12782655,69552498,Primary Urban Center,Honolulu,Entire home/apt,476,2,14,2,4.89
12782656,69552498,Primary Urban Center,Honolulu,Entire home/apt,120,3,11,1,4.73
12782657,69552498,Primary Urban Center,Honolulu,Entire home/apt,112,3,10,NA,4.69
12782660,69552498,Primary Urban Center,Honolulu,Entire home/apt,379,30,0,2,NA
12783081,34009334,Lahaina,Maui,Entire home/apt,338,3,4,1,4.88
12783088,34009334,Lahaina,Maui,Entire home/apt,519,5,4,3,4.86
12783089,34009334,Lahaina,Maui,Entire home/apt,338,3,2,1,4.5
12783090,34009334,Lahaina,Maui,Entire home/apt,688,5,5,3,5
12783091,34009334,Lahaina,Maui,Entire home/apt,625,5,1,3,5
12783094,34009334,Lahaina,Maui,Entire home/apt,625,5,10,3,5
12783096,34009334,Lahaina,Maui,Entire home/apt,594,5,3,3,4.67
12783097,34009334,Lahaina,Maui,Entire home/apt,338,3,9,1,4.89
12783100,34009334,Lahaina,Maui,Entire home/apt,338,3,0,1,NA
12783101,34009334,Lahaina,Maui,Entire home/apt,338,3,2,1,5
12783106,34009334,Lahaina,Maui,Entire home/apt,249,3,8,1,4.75
12783108,34009334,Lahaina,Maui,Entire home/apt,338,3,1,1,4.67
12783110,34009334,Lahaina,Maui,Entire home/apt,338,3,1,1,4.5
12783111,34009334,Lahaina,Maui,Entire home/apt,358,3,6,2,4.33
12783115,34009334,Lahaina,Maui,Entire home/apt,338,3,3,1,5
12784217,3323256,Kihei-Makena,Maui,Entire home/apt,201,3,41,1,4.95
12793229,69662100,Lahaina,Maui,Entire home/apt,267,1,25,2,4.97
12796338,36307745,Primary Urban Center,Honolulu,Entire home/apt,131,1,32,NA,4.8
12807102,484982,North Kona,Hawaii,Entire home/apt,207,3,4,1,4.75
12807216,3344619,South Kona,Hawaii,Entire home/apt,170,2,24,2,4.97
12808147,3332623,Primary Urban Center,Honolulu,Entire home/apt,121,30,2,1,4.82
12809297,69829513,Primary Urban Center,Honolulu,Entire home/apt,141,2,16,NA,4.92
12812357,15820446,Lahaina,Maui,Entire home/apt,227,5,7,1,4.96
12814643,15956073,Kau,Hawaii,Entire home/apt,76,1,23,NA,4.92
12815000,69894363,Primary Urban Center,Honolulu,Entire home/apt,130,30,3,NA,4.73
12815927,16130307,Kihei-Makena,Maui,Entire home/apt,434,1,51,NA,4.72
12827840,67947912,Koolauloa,Honolulu,Hotel room,1488,1,5,3,4.86
12830718,17519759,Lahaina,Maui,Entire home/apt,219,5,24,1,4.87
12831447,17939795,Primary Urban Center,Honolulu,Entire home/apt,165,30,0,2,NA
12832428,67947912,Koolauloa,Honolulu,Entire home/apt,1492,1,5,3,5
12834424,47208806,North Shore Kauai,Kauai,Entire home/apt,750,5,4,4,4.46
12835601,19300010,Waianae,Honolulu,Entire home/apt,55,30,1,2,4.23
12835604,47208806,Kapaa-Wailua,Kauai,Entire home/apt,937,5,2,4,4.33
12849474,23427739,North Shore Kauai,Kauai,Entire home/apt,325,2,26,2,4.85
12850715,70202710,Koloa-Poipu,Kauai,Private room,159,1,23,1,4.9
12853065,25700238,Kihei-Makena,Maui,Entire home/apt,210,3,39,1,4.87
12853519,14613017,North Kona,Hawaii,Entire home/apt,799,5,2,5,4.72
12854505,15421143,Koloa-Poipu,Kauai,Entire home/apt,274,7,11,2,4.57
12855603,2134638,Paia-Haiku,Maui,Entire home/apt,364,1,33,1,4.89
12857433,7624796,South Kona,Hawaii,Entire home/apt,135,180,2,2,4.81
12868002,67947912,Koolauloa,Honolulu,Entire home/apt,1605,1,3,3,5
12871250,67947912,Koolauloa,Honolulu,Entire home/apt,1606,1,10,3,4.82
12873161,70409739,North Shore Oahu,Honolulu,Entire home/apt,150,1,30,1,4.61
12874040,2349948,Primary Urban Center,Honolulu,Entire home/apt,96,3,14,NA,4.37
12874154,70422087,Koolauloa,Honolulu,Entire home/apt,150,30,3,2,4.85
12876402,70441648,East Honolulu,Honolulu,Entire home/apt,521,7,3,3,4.97
12886223,36133410,Lahaina,Maui,Entire home/apt,599,7,0,NA,5
12889324,5391161,Primary Urban Center,Honolulu,Entire home/apt,485,30,0,2,NA
12891979,57940735,Kihei-Makena,Maui,Entire home/apt,224,4,9,1,4.69
12892198,57940735,Kihei-Makena,Maui,Entire home/apt,264,4,14,1,4.97
12901579,31944188,Lahaina,Maui,Private room,178,4,23,1,4.92
12903234,65743784,Koloa-Poipu,Kauai,Entire home/apt,800,7,9,1,5
12903545,70691721,Lahaina,Maui,Entire home/apt,343,4,4,2,4.7
12906000,70726608,Koolauloa,Honolulu,Entire home/apt,519,2,6,4,4.57
12914254,70809148,Lahaina,Maui,Entire home/apt,256,1,2,NA,4.62
12914932,33033151,South Hilo,Hawaii,Entire home/apt,421,3,5,2,4.58
12932507,17519759,Lahaina,Maui,Entire home/apt,225,5,30,1,4.84
12948098,71123602,Lahaina,Maui,Entire home/apt,389,4,14,1,4.95
12950793,6510480,Kihei-Makena,Maui,Entire home/apt,234,2,12,1,4.97
12954271,49184983,Kihei-Makena,Maui,Entire home/apt,190,6,21,1,4.9
12954835,53719196,Primary Urban Center,Honolulu,Entire home/apt,119,30,2,1,5
12959046,43793840,Primary Urban Center,Honolulu,Entire home/apt,124,2,9,NA,4.26
12966769,54661650,Lahaina,Maui,Entire home/apt,206,3,3,1,4.82
12967464,54661650,Lahaina,Maui,Entire home/apt,218,5,1,1,4.5
12968313,51278102,Lahaina,Maui,Entire home/apt,284,4,15,2,4.68
12974157,28253840,Lahaina,Maui,Entire home/apt,355,5,1,2,5
12986481,46012704,Lahaina,Maui,Entire home/apt,810,3,7,3,4.84
12988291,42928064,North Kona,Hawaii,Entire home/apt,90,1,27,NA,4.89
12997475,26168204,Primary Urban Center,Honolulu,Entire home/apt,364,30,7,3,4.93
13004104,71707432,Koloa-Poipu,Kauai,Entire home/apt,368,5,11,2,4.76
13004387,733802,Kihei-Makena,Maui,Entire home/apt,201,1,10,2,5
13005478,6599926,Puna,Hawaii,Private room,42,1,0,1,4.72
13005894,16638576,Koolauloa,Honolulu,Entire home/apt,320,3,15,2,4.7
13008421,32626187,Central Oahu,Honolulu,Private room,50,30,0,1,4.92
13019918,71877545,Waianae,Honolulu,Entire home/apt,150,7,7,1,4.97
13019920,29760962,Primary Urban Center,Honolulu,Entire home/apt,875,5,7,2,4.85
13021366,680107,Lahaina,Maui,Entire home/apt,273,3,2,2,4.86
13032567,72030236,North Kona,Hawaii,Entire home/apt,125,5,14,1,4.76
13045517,42947939,Primary Urban Center,Honolulu,Entire home/apt,100,1,32,NA,4.5
13045933,36133410,Lahaina,Maui,Entire home/apt,1596,7,2,2,4.8
13046844,28170462,Primary Urban Center,Honolulu,Entire home/apt,128,3,21,NA,4.78
13049820,30750688,Primary Urban Center,Honolulu,Entire home/apt,119,30,3,1,4.79
13063404,72352239,Kihei-Makena,Maui,Entire home/apt,290,3,5,2,4.95
13063671,43793840,Primary Urban Center,Honolulu,Entire home/apt,126,2,19,NA,4.36
13064988,42612930,Primary Urban Center,Honolulu,Entire home/apt,59,1,8,1,4.59
13065875,42863677,South Kohala,Hawaii,Entire home/apt,100,3,18,1,4.95
13066166,17615791,Kihei-Makena,Maui,Entire home/apt,325,7,23,NA,4.99
13066635,72412184,North Kona,Hawaii,Entire home/apt,245,7,14,3,4.89
13066822,42618840,Koloa-Poipu,Kauai,Entire home/apt,395,2,11,2,4.4
13069840,72256100,Primary Urban Center,Honolulu,Entire home/apt,142,29,9,1,4.93
13078624,2845098,Puna,Hawaii,Entire home/apt,111,1,21,3,4.6
13081584,15152796,Kihei-Makena,Maui,Entire home/apt,198,4,0,2,4.87
13083858,28170462,Waianae,Honolulu,Entire home/apt,259,3,22,1,4.86
13093939,36158566,Kihei-Makena,Maui,Entire home/apt,188,3,20,1,4.78
13093965,4394268,Koolauloa,Honolulu,Entire home/apt,692,1,20,3,4.83
13094366,2034919,Kapaa-Wailua,Kauai,Entire home/apt,169,3,7,NA,4.85
13095465,9213806,South Kohala,Hawaii,Entire home/apt,249,5,1,2,4.5
13099561,72745682,North Shore Kauai,Kauai,Entire home/apt,266,3,7,2,4.78
13100034,67076371,Primary Urban Center,Honolulu,Entire home/apt,185,30,0,1,4
13100180,42947939,Primary Urban Center,Honolulu,Entire home/apt,107,1,20,NA,4.44
13100450,42947939,Primary Urban Center,Honolulu,Entire home/apt,106,1,14,NA,4.44
13100490,42947939,Primary Urban Center,Honolulu,Entire home/apt,110,1,26,1,4.47
13100536,42947939,Primary Urban Center,Honolulu,Entire home/apt,129,1,23,NA,4.47
13100575,42947939,Primary Urban Center,Honolulu,Entire home/apt,100,1,18,NA,4.44
13112755,72911037,Lahaina,Maui,Entire home/apt,350,3,0,3,4.5
13113810,52564012,North Kona,Hawaii,Entire home/apt,200,2,21,2,4.83
13116723,28035243,North Shore Kauai,Kauai,Entire home/apt,402,4,17,4,4.88
13121417,73013068,Kihei-Makena,Maui,Entire home/apt,275,5,0,NA,4.88
13123668,680107,North Shore Kauai,Kauai,Entire home/apt,795,3,3,3,4.92
13124691,73048026,Lahaina,Maui,Entire home/apt,350,5,0,1,4
13124887,73049682,South Kohala,Hawaii,Entire home/apt,225,4,23,4,4.89
13126532,73066855,Koolaupoko,Honolulu,Entire home/apt,70,30,8,1,4.84
13128168,70409739,North Shore Oahu,Honolulu,Private room,52,1,51,1,4.72
13136497,41594399,Kihei-Makena,Maui,Entire home/apt,170,2,41,1,4.88
13136953,73195631,Lahaina,Maui,Entire home/apt,259,2,12,3,4.81
13139388,73225403,Primary Urban Center,Honolulu,Entire home/apt,953,10,0,3,4.83
13139520,73224401,East Honolulu,Honolulu,Entire home/apt,380,1,7,2,4.87
13139716,73229390,Puna,Hawaii,Private room,65,1,11,1,5
13150573,28804050,Puna,Hawaii,Entire home/apt,260,4,6,3,4.95
13150971,73195631,Lahaina,Maui,Entire home/apt,163,2,27,1,4.89
13151429,73375187,Kihei-Makena,Maui,Entire home/apt,329,3,7,2,4.91
13152803,17382422,Paia-Haiku,Maui,Entire home/apt,194,5,23,1,4.96
13157204,1118742,Lahaina,Maui,Entire home/apt,345,1,0,2,4
13164854,73532875,Primary Urban Center,Honolulu,Entire home/apt,168,3,9,1,4.7
13172162,73088478,North Shore Kauai,Kauai,Private room,469,2,3,2,4.7
13174481,15820446,Lahaina,Maui,Entire home/apt,186,5,11,1,4.82
13175798,73663906,Molokai,Maui,Entire home/apt,112,2,12,1,4.78
13177042,73681139,Primary Urban Center,Honolulu,Entire home/apt,190,30,5,1,4.88
13188277,15584736,Primary Urban Center,Honolulu,Entire home/apt,150,12,9,1,4.71
13189165,65413047,North Kona,Hawaii,Entire home/apt,500,7,1,2,4.6
13192458,62668378,Kihei-Makena,Maui,Entire home/apt,350,7,1,1,5
13192513,42612930,Kihei-Makena,Maui,Entire home/apt,132,1,17,1,4.74
13195176,28035243,North Shore Kauai,Kauai,Entire home/apt,160,4,18,2,4.82
13201601,51278102,Lahaina,Maui,Entire home/apt,343,4,17,2,4.8
13206176,42612930,Kihei-Makena,Maui,Entire home/apt,127,1,13,1,4.78
13213997,28170462,Primary Urban Center,Honolulu,Entire home/apt,149,3,35,NA,4.84
13216918,74094174,North Shore Kauai,Kauai,Entire home/apt,192,3,31,1,4.7
13220185,10560250,Primary Urban Center,Honolulu,Entire home/apt,300,30,0,2,4.48
13221367,74094174,North Shore Kauai,Kauai,Entire home/apt,191,4,29,1,4.76
13222816,74158479,Kihei-Makena,Maui,Entire home/apt,235,5,6,2,4.8
13222911,1468538,Kihei-Makena,Maui,Entire home/apt,1825,5,1,4,5
13223739,5654668,Lihue,Kauai,Entire home/apt,189,2,14,1,4.41
13225921,43605858,Kihei-Makena,Maui,Entire home/apt,263,1,33,1,4.89
13234339,31426148,Lahaina,Maui,Entire home/apt,325,3,40,2,4.88
13237970,42612930,Kihei-Makena,Maui,Entire home/apt,183,1,22,2,4.83
13238517,74361702,Lahaina,Maui,Entire home/apt,169,2,36,2,4.81
13238790,56682,North Kona,Hawaii,Private room,113,3,0,1,4
13243280,56775580,Primary Urban Center,Honolulu,Entire home/apt,299,1,0,1,4.55
13248185,74484282,North Kohala,Hawaii,Entire home/apt,225,3,12,3,4.94
13261965,59254161,Kihei-Makena,Maui,Entire home/apt,445,4,38,2,4.86
13264635,74688050,Koloa-Poipu,Kauai,Entire home/apt,206,3,13,1,4.78
13280819,68482347,North Shore Kauai,Kauai,Entire home/apt,95,2,12,NA,4.82
13281922,74894608,Lahaina,Maui,Entire home/apt,550,5,5,3,4.92
13282311,74902212,Primary Urban Center,Honolulu,Entire home/apt,272,3,23,2,4.64
13282673,74864661,Kihei-Makena,Maui,Entire home/apt,458,4,25,2,4.93
13283294,74864661,Kihei-Makena,Maui,Entire home/apt,396,5,14,2,4.95
13284513,70409739,North Shore Oahu,Honolulu,Private room,51,1,48,1,4.71
13301123,63886966,Lahaina,Maui,Entire home/apt,395,5,26,1,4.99
13301765,75130514,North Shore Kauai,Kauai,Entire home/apt,1125,7,4,2,4.6
13316189,14613017,North Kona,Hawaii,Entire home/apt,1199,5,1,7,4.71
13317860,3512376,Lihue,Kauai,Entire home/apt,175,4,17,1,4.92
13324960,60769392,North Kona,Hawaii,Entire home/apt,114,2,55,1,4.93
13328547,75280347,Kihei-Makena,Maui,Entire home/apt,225,6,17,1,4.53
13328702,64702170,Kihei-Makena,Maui,Entire home/apt,155,2,34,NA,4.74
13329215,64702170,Kihei-Makena,Maui,Entire home/apt,190,2,5,1,4.67
13334121,52681481,North Shore Kauai,Kauai,Entire home/apt,249,1,7,2,4.98
13335226,75503917,North Shore Kauai,Kauai,Entire home/apt,189,3,34,2,4.95
13343428,36133410,Lahaina,Maui,Entire home/apt,599,7,0,NA,5
13345626,66820461,Kihei-Makena,Maui,Entire home/apt,542,6,8,1,4.91
13348318,31152224,Primary Urban Center,Honolulu,Entire home/apt,89,30,5,NA,4.5
13355538,62695278,Primary Urban Center,Honolulu,Entire home/apt,99,29,4,1,4.93
13365463,4838043,South Kohala,Hawaii,Entire home/apt,275,1,44,2,4.92
13369773,75911066,Kihei-Makena,Maui,Entire home/apt,2114,7,0,4,4.9
13370955,36133410,Lahaina,Maui,Entire home/apt,1281,7,0,2,NA
13372754,73673210,Kau,Hawaii,Entire home/apt,75,3,18,3,4.41
13376166,3293836,North Kona,Hawaii,Entire home/apt,149,5,7,2,4.94
13379694,76040862,Koolauloa,Honolulu,Entire home/apt,173,3,24,1,4.61
13386468,3152360,Primary Urban Center,Honolulu,Entire home/apt,153,1,18,NA,4.69
13387133,73013068,Kihei-Makena,Maui,Entire home/apt,235,5,0,1,4.78
13392283,67947912,Koolauloa,Honolulu,Entire home/apt,876,1,3,NA,4.83
13393054,67947912,Koolauloa,Honolulu,Entire home/apt,879,1,10,1,4.63
13393212,67947912,Koolauloa,Honolulu,Entire home/apt,882,1,6,NA,4.94
13393722,76184506,North Kona,Hawaii,Entire home/apt,440,4,14,4,4.54
13396728,361866477,Primary Urban Center,Honolulu,Entire home/apt,76,1,27,NA,4.55
13399434,65983702,Koloa-Poipu,Kauai,Entire home/apt,199,3,28,1,4.96
13401572,65983702,Koloa-Poipu,Kauai,Entire home/apt,202,3,29,1,4.84
13408364,76347963,Primary Urban Center,Honolulu,Entire home/apt,88,30,2,1,4.9
13414776,75261976,Primary Urban Center,Honolulu,Entire home/apt,129,2,24,NA,4.76
13415064,57940735,Kihei-Makena,Maui,Entire home/apt,529,4,15,3,4.7
13415753,76266781,Primary Urban Center,Honolulu,Entire home/apt,191,1,28,1,4.89
13417561,17498752,Lahaina,Maui,Entire home/apt,250,7,3,1,4.89
13418573,76473169,Primary Urban Center,Honolulu,Entire home/apt,345,5,21,2,4.73
13419281,76480804,Puna,Hawaii,Entire home/apt,209,2,43,2,4.91
13435556,76649142,Kihei-Makena,Maui,Entire home/apt,172,1,25,2,4.52
13436885,57649962,Primary Urban Center,Honolulu,Entire home/apt,160,1,56,NA,4.95
13448766,63886966,Lahaina,Maui,Entire home/apt,295,5,27,NA,4.97
13451570,54143486,Kihei-Makena,Maui,Entire home/apt,336,2,2,2,4.88
13454983,7959723,Paia-Haiku,Maui,Entire home/apt,199,2,50,2,4.98
13464067,41730382,Primary Urban Center,Honolulu,Entire home/apt,80,30,9,NA,4.83
13464934,27744037,North Shore Oahu,Honolulu,Entire home/apt,145,30,9,NA,4.98
13466650,11883941,South Kohala,Hawaii,Entire home/apt,511,5,2,3,4.71
13494961,77365088,Koolauloa,Honolulu,Entire home/apt,102,3,26,NA,4.58
13498767,91050745,Primary Urban Center,Honolulu,Entire home/apt,164,2,25,1,4.43
13510305,39073224,Lahaina,Maui,Entire home/apt,986,5,2,3,5
13511124,68962513,Kihei-Makena,Maui,Entire home/apt,219,1,13,1,4.7
13511167,48726759,Kihei-Makena,Maui,Entire home/apt,145,1,44,1,4.85
13515205,77607183,Kihei-Makena,Maui,Entire home/apt,338,3,13,1,4.92
13525381,273100,East Honolulu,Honolulu,Entire home/apt,125,30,2,NA,4.87
13526239,26969357,South Kohala,Hawaii,Entire home/apt,400,5,13,3,4.98
13526549,77729458,Koolaupoko,Honolulu,Entire home/apt,130,30,6,NA,4.98
13528116,77601841,Lahaina,Maui,Entire home/apt,375,3,1,2,5
13531117,33463355,Kihei-Makena,Maui,Entire home/apt,183,5,21,1,4.88
13533299,77818983,Primary Urban Center,Honolulu,Entire home/apt,899,30,2,3,5
13534112,77818983,Primary Urban Center,Honolulu,Entire home/apt,599,30,0,2,4.71
13534214,77818983,Primary Urban Center,Honolulu,Entire home/apt,899,30,1,3,5
13550406,3258872,North Shore Kauai,Kauai,Entire home/apt,185,30,0,2,4.65
13560341,51019815,Kihei-Makena,Maui,Entire home/apt,179,1,55,1,4.93
13564088,78175456,Ewa,Honolulu,Entire home/apt,800,6,3,3,4.9
13564361,361866477,Primary Urban Center,Honolulu,Entire home/apt,198,14,4,1,4.65
13564551,361866477,Primary Urban Center,Honolulu,Entire home/apt,81,1,36,NA,4.51
13564779,78187163,Lahaina,Maui,Entire home/apt,282,5,13,1,4.97
13567487,7387157,South Hilo,Hawaii,Entire home/apt,179,3,1,2,5
13576245,55743206,Lahaina,Maui,Entire home/apt,259,1,11,1,4.86
13577788,5654668,Lihue,Kauai,Entire home/apt,180,2,14,1,4.3
13588632,74849912,Primary Urban Center,Honolulu,Entire home/apt,98,31,2,1,4
13590814,7558126,North Kona,Hawaii,Entire home/apt,850,5,19,2,4.99
13602493,28328320,Kihei-Makena,Maui,Entire home/apt,294,3,8,2,4.8
13604590,28328320,Kihei-Makena,Maui,Entire home/apt,255,2,3,1,4.88
13605256,28328320,Kihei-Makena,Maui,Entire home/apt,332,3,10,2,4.94
13605488,28328320,Kihei-Makena,Maui,Entire home/apt,340,3,12,2,4.88
13621503,29039898,Kihei-Makena,Maui,Entire home/apt,182,2,24,1,4.75
13622288,26168204,Primary Urban Center,Honolulu,Entire home/apt,134,30,7,1,4.88
13622429,78910263,North Kona,Hawaii,Entire home/apt,119,3,27,1,4.95
13623119,75597930,Koolauloa,Honolulu,Entire home/apt,255,4,23,1,4.86
13625389,78960764,Kihei-Makena,Maui,Entire home/apt,280,3,23,2,4.86
13637668,29039898,Kihei-Makena,Maui,Entire home/apt,225,3,13,1,4.88
13637812,79098971,Koloa-Poipu,Kauai,Entire home/apt,316,2,13,2,4.91
13641226,79146345,Koloa-Poipu,Kauai,Entire home/apt,251,2,7,NA,4.93
13642444,948197,Lahaina,Maui,Entire home/apt,414,5,9,3,4.59
13654767,65158055,South Hilo,Hawaii,Private room,65,1,64,1,4.88
13656031,79327787,Primary Urban Center,Honolulu,Entire home/apt,157,3,13,1,4.73
13656039,62954229,Lahaina,Maui,Entire home/apt,207,3,13,1,4.94
13656230,78933296,South Kohala,Hawaii,Entire home/apt,350,5,2,2,5
13656756,33456022,Kihei-Makena,Maui,Entire home/apt,173,3,32,1,4.9
13657322,79347068,Lanai,Maui,Entire home/apt,288,2,38,3,4.78
13658484,7387157,Puna,Hawaii,Entire home/apt,275,4,16,3,4.93
13674491,14105476,Primary Urban Center,Honolulu,Entire home/apt,198,15,13,1,4.95
13675215,15820446,Lahaina,Maui,Entire home/apt,263,5,1,2,4.43
13685187,79700737,Makawao-Pukalani-Kula,Maui,Entire home/apt,250,3,14,3,4.84
13685873,3365656,Waianae,Honolulu,Private room,35,30,3,1,4.84
13697472,79867958,Kihei-Makena,Maui,Entire home/apt,250,5,0,1,0
13700013,70988782,South Kohala,Hawaii,Entire home/apt,82,2,50,1,4.8
13700808,79921885,Koolauloa,Honolulu,Entire home/apt,250,3,29,2,4.86
13701068,79927795,Primary Urban Center,Honolulu,Private room,65,1,0,1,5
13710986,5292318,South Hilo,Hawaii,Entire home/apt,465,3,35,3,4.97
13714981,80038054,Lahaina,Maui,Entire home/apt,257,3,4,1,5
13725091,80247220,North Kona,Hawaii,Entire home/apt,939,7,2,4,5
13726137,80122568,North Kohala,Hawaii,Entire home/apt,125,3,5,1,4.84
13731509,80324741,Lahaina,Maui,Entire home/apt,350,5,22,2,4.66
13732116,1239659,North Shore Oahu,Honolulu,Private room,110,3,14,1,4.95
13732529,7584514,Primary Urban Center,Honolulu,Entire home/apt,419,1,29,2,4.89
13733453,60609359,Primary Urban Center,Honolulu,Entire home/apt,120,21,4,1,4.77
13734434,26503785,North Shore Kauai,Kauai,Entire home/apt,162,1,35,1,4.92
13750502,80538631,Kihei-Makena,Maui,Entire home/apt,243,3,22,2,4.95
13752411,80583149,South Kohala,Hawaii,Entire home/apt,328,7,8,2,4.97
13758391,38611151,South Kona,Hawaii,Entire home/apt,166,4,32,1,4.95
13764353,80286329,South Kona,Hawaii,Entire home/apt,116,5,10,1,4.93
13767999,80765633,Lahaina,Maui,Entire home/apt,210,4,0,1,5
13768135,80759095,Kihei-Makena,Maui,Entire home/apt,249,1,9,2,4.83
13769360,80781887,Kihei-Makena,Maui,Entire home/apt,172,3,23,1,4.71
13778641,461037,South Kohala,Hawaii,Entire home/apt,3982,7,0,7,5
13792058,3365656,Waianae,Honolulu,Private room,35,30,3,1,4.86
13794670,47475013,North Shore Kauai,Kauai,Entire home/apt,899,2,1,2,4.6
13798134,44631166,Koolaupoko,Honolulu,Entire home/apt,400,30,23,3,4.98
13802888,47208806,North Shore Kauai,Kauai,Entire home/apt,298,3,9,2,4.9
13804092,16475005,South Kohala,Hawaii,Entire home/apt,299,5,26,2,4.94
13804286,55036781,Primary Urban Center,Honolulu,Entire home/apt,80,2,38,1,4.73
